0.639;0.922;1
0.601;0.242;0
0.388;0.812;1
0.622;0.33;0
0.517;0.215;0
0.633;0.353;0
0.621;0.851;1
0.978;0.781;1
0.793;0.937;1
0.501;0.582;1
0.628;0.194;0
0.545;0.224;0
0.218;0.839;0
0.955;0.677;1
0.158;0.592;0
0.073;0.409;0
0.541;0.671;1
0.744;0.39;1
0.961;0.795;1
0.312;0.087;0
0.512;0.183;0
0.62;0.47;1
0.788;0.553;1
0.012;0.007;0
0.882;0.124;1
0.332;0.667;0
0.388;0.615;0
0.923;0.918;1
0.4;0.245;0
0.629;0.731;1
0.512;0.732;1
0.795;0.572;1
0.817;0.295;1
0.263;0.412;0
0.909;0.654;1
0.378;0.719;0
0.882;0.025;0
0.982;0.461;1
0.33;0.13;0
0.421;0.107;0
0.346;0.185;0
0.538;0.627;1
0.524;0.911;1
0.676;0.488;1
0.958;0.525;1
0.679;0.659;1
0.242;0.747;0
0.892;0.611;1
0.469;0.794;1
0.156;0.31;0
0.233;0.387;0
0.818;0.226;1
0.628;0.743;1
0.72;0.327;1
0.247;0.582;0
0.205;0.083;0
0.185;0.122;0
0.119;0.461;0
0.035;0.082;0
0.804;0.932;1
0.891;0.68;1
0.104;0.463;0
0.346;0.636;0
0.363;0.524;0
0.495;0.168;0
0.425;0.082;0
0.931;0.995;1
0.633;0.607;1
0.748;0.336;1
0.832;0.068;0
0.539;0.909;1
0.365;0.933;1
0.399;0.933;1
0.075;0.171;0
0.921;0.128;1
0.307;0.251;0
0.198;0.711;0
0.904;0.142;1
0.826;0.401;1
0.21;0.312;0
0.896;0.417;1
0.069;0.73;0
0.004;0.479;0
0.824;0.864;1
0.243;0.804;0
0.319;0.684;0
0.206;0.111;0
0.899;0.659;1
0.988;0.62;1
0.406;0.756;1
0.181;0.049;0
0.185;0.446;0
0.881;0.616;1
0.079;0.696;0
0.68;0.04;0
0.432;0.975;1
0.673;0.541;1
0.087;0.252;0
0.452;0.837;1
0.389;0.996;1
